"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p"
"group_12234","","putative ABC transporter ATP-binding protein","0","23","8","21","0.0","47.72727272727273","0.0","0.006355105053478029","1.0","0.3627273469787803","2","0","2","0.5","0.5"
"melA_3","melA_3","Alpha-galactosidase","0","23","8","21","0.0","47.72727272727273","0.0","0.006355105053478029","1.0","0.3627273469787803","2","0","2","0.5","0.5"
"group_11979","","hypothetical protein","0","23","8","21","0.0","47.72727272727273","0.0","0.006355105053478029","1.0","0.3627273469787803","2","0","2","0.5","0.5"
"sasA_6~~~sasA_13",";sasA_6;sasA_13","hypothetical protein;Adaptive-response sensory-kinase SasA","0","23","8","21","0.0","47.72727272727273","0.0","0.006355105053478029","1.0","0.3627273469787803","2","0","2","0.5","0.5"
"group_11623","","hypothetical protein","0","23","8","21","0.0","47.72727272727273","0.0","0.006355105053478029","1.0","0.3627273469787803","2","0","2","0.5","0.5"
"group_10710","","hypothetical protein","0","23","8","21","0.0","47.72727272727273","0.0","0.006355105053478029","1.0","0.3627273469787803","2","0","2","0.5","0.5"
"rcsC_10","rcsC_10","Sensor histidine kinase RcsC","0","23","8","21","0.0","47.72727272727273","0.0","0.006355105053478029","1.0","0.3627273469787803","2","0","2","0.5","0.5"
"group_10171","mobB","Molybdopterin-guanine dinucleotide biosynthesis adapter protein","0","23","8","21","0.0","47.72727272727273","0.0","0.006355105053478029","1.0","0.3627273469787803","2","0","2","0.5","0.5"
"pcrA_1","pcrA_1","ATP-dependent DNA helicase PcrA","0","23","8","21","0.0","47.72727272727273","0.0","0.006355105053478029","1.0","0.3627273469787803","2","0","2","0.5","0.5"
"group_9867","","hypothetical protein","0","23","8","21","0.0","47.72727272727273","0.0","0.006355105053478029","1.0","0.3627273469787803","2","0","2","0.5","0.5"
"group_8138","","hypothetical protein","0","23","8","21","0.0","47.72727272727273","0.0","0.006355105053478029","1.0","0.3627273469787803","2","0","2","0.5","0.5"
"mobA","mobA","Molybdenum cofactor guanylyltransferase","0","23","8","21","0.0","47.72727272727273","0.0","0.006355105053478029","1.0","0.3627273469787803","2","0","2","0.5","0.5"
"qseB_2","qseB_2","Transcriptional regulatory protein QseB","0","23","8","21","0.0","47.72727272727273","0.0","0.006355105053478029","1.0","0.3627273469787803","2","0","2","0.5","0.5"
"menB","menB","14-dihydroxy-2-naphthoyl-CoA synthase","0","23","8","21","0.0","47.72727272727273","0.0","0.006355105053478029","1.0","0.3627273469787803","2","0","2","0.5","0.5"
"glpK_2","glpK_2","Glycerol kinase","0","23","8","21","0.0","47.72727272727273","0.0","0.006355105053478029","1.0","0.3627273469787803","2","0","2","0.5","0.5"
"group_13484","","hypothetical protein","3","38","5","6","37.5","13.636363636363635","0.09473684210526316","0.0070660271509158795","1.0","0.3627273469787803","5","3","3","1.0","1.0"
"group_14291","","hypothetical protein","5","6","3","38","62.5","86.36363636363636","10.555555555555555","0.0070660271509158795","1.0","0.3627273469787803","5","3","3","1.0","1.0"
"group_12472","","hypothetical protein","5","6","3","38","62.5","86.36363636363636","10.555555555555555","0.0070660271509158795","1.0","0.3627273469787803","3","3","1","0.25","1.0"
"group_11694","","hypothetical protein","5","6","3","38","62.5","86.36363636363636","10.555555555555555","0.0070660271509158795","1.0","0.3627273469787803","5","3","3","1.0","1.0"
"group_15853","","hypothetical protein","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"rbbA","rbbA","Ribosome-associated ATPase","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"yhhJ","yhhJ","Inner membrane transport permease YhhJ","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_15072","","hypothetical protein","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_14919","","hypothetical protein","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_14866","","hypothetical protein","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","3","1","2","1.0","1.0"
"group_13970","","hypothetical protein","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_13868","","hypothetical protein","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_13731","","hypothetical protein","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_13670","","hypothetical protein","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_13265","","hypothetical protein","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_13222","","putative protein;hypothetical protein","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"apbE~~~apbE_1","apbE;apbE_1","FAD:protein FMN transferase","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_13173","","hypothetical protein","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"lolD_2","lolD_2","Lipoprotein-releasing system ATP-binding protein LolD","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_13143","","hypothetical protein","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_13141","","hypothetical protein","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_13055","","hypothetical protein","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_13044","","hypothetical protein","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_12944","","putative protein;hypothetical protein","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","3","1","2","1.0","1.0"
"group_12865","","hypothetical protein","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","3","1","2","1.0","1.0"
"group_12864","mmcO_2","Multicopper oxidase MmcO","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","3","1","2","1.0","1.0"
"group_12857","","hypothetical protein","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_12664","","Alcohol dehydrogenase","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_12593","","hypothetical protein;putative protein","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","3","1","2","1.0","1.0"
"group_12468","tadA_1","tRNA-specific adenosine deaminase","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","3","1","2","1.0","1.0"
"group_12438","","hypothetical protein","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_12413","","hypothetical protein","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_12350","","hypothetical protein","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"cysQ_6","cysQ_6","3'(2')5'-bisphosphate nucleotidase CysQ","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"rdmC_2~~~dauP","rdmC_2;dauP","Aclacinomycin methylesterase RdmC;Rhodomycin D methylesterase DauP","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_12325","","hypothetical protein","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_12300","","hypothetical protein","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_12286","","hypothetical protein","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_12270","","hypothetical protein","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","3","1","2","1.0","1.0"
"sigH_1","sigH_1;","ECF RNA polymerase sigma factor SigH;hypothetical protein","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"lov~~~lov_1~~~lov_2",";lov;lov_1;lov_2","hypothetical protein;Blue-light-activated histidine kinase","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","3","1","2","1.0","1.0"
"group_12202","","hypothetical protein","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_12194","","putative ABC transporter permease","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_12186","hemN","Oxygen-independent coproporphyrinogen III oxidase","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_12182","","hypothetical protein","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_12130","","hypothetical protein","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"cspA_7~~~cspA_6","cspA_7;cspA_6","Cold shock protein CspA","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_12003","","hypothetical protein","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_11995","","hypothetical protein","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_11994","","hypothetical protein","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"ligD_2~~~ligD_1","ligD_2;ligD_1","Multifunctional non-homologous end joining protein LigD","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_11740","","hypothetical protein","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"qseC_1","qseC_1","Sensor protein QseC","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_11732","silP","Silver exporting P-type ATPase","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","3","1","2","1.0","1.0"
"group_11731","","hypothetical protein","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","3","1","2","1.0","1.0"
"group_11718","","hypothetical protein","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_11695","livF_2","High-affinity branched-chain amino acid transport ATP-binding protein LivF","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"ompR_7~~~ompR_6","ompR_7;ompR_6","Transcriptional regulatory protein OmpR","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_11626","","hypothetical protein","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_11527","","4-sulfomuconolactone hydrolase","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_11453","","hypothetical protein","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"IMPDH_2~~~IMPDH_3",";IMPDH_2;IMPDH_3","hypothetical protein;Inosine-5'-monophosphate dehydrogenase","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_11343","aroE_1","Shikimate dehydrogenase (NADP(+))","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_11187","","hypothetical protein","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_11149","","Formylglycine-generating enzyme","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_11144","","hypothetical protein","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_11104","","hypothetical protein","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_11101","aroE_2","Shikimate dehydrogenase (NADP(+))","1","29","7","15","12.5","34.090909090909086","0.07389162561576355","0.0072236736436551725","1.0","0.3627273469787803","1","1","1","1.0","1.0"
